,sumr_list
653,0.0
654,-4.3626396916869865
655,0.0
656,-0.947143850055041
657,0.0
658,-2.397936638606829
659,0.0
660,-4.178997876301355
661,0.0
662,-12.112367997952262
663,0.0
664,-3.059819144733592
665,0.0
666,-32.154805263656776
667,0.0
668,-14.833743816967514
669,0.0
670,-29.311623367126643
671,0.0
672,-7.6350458634405545
673,0.0
674,-19.54511358364279
675,0.0
676,-6.223752891971187
677,0.0
678,-4.278618038718636
679,0.0
680,-13.952820634025727
681,0.0
682,-32.31473318917028
683,0.0
684,-1.348424915605182
685,0.0
686,-8.396406294717279
687,0.0
688,-5.752784546458303
689,0.0
690,-8.700612075490978
691,0.0
692,-5.728310241330259
693,0.0
694,-14.919146656764426
695,0.0
696,-15.334577720810916
697,0.0
698,-1.0927614807519028
699,0.0
700,-3.427080189523956
701,0.0
702,-12.66110888431619
703,0.0
704,-11.036394886119867
705,0.0
706,-14.007847745498415
707,0.0
708,-25.309362228939417
709,0.0
710,-8.983457583207512
711,0.0
712,-49.4670971760217
713,0.0
714,-16.620434918984266
715,0.0
716,-11.99525245459428
717,0.0
718,-1.953083386302952
719,0.0
720,-4.430181255674304
721,0.0
722,-7.654747397485493
723,0.0
724,-29.74550959953375
725,0.0
726,-2.396804320415519
727,0.0
728,-16.600128802807433
729,0.0
730,-23.755412072408927
731,0.0
732,-7.355266632631658
733,0.0
734,-0.9946343447673008
735,0.0
736,-13.581369280760056
737,0.0
738,-0.4988652617917347
739,0.0
740,-11.776513805743786
741,0.0
742,-4.293148059576485
743,0.0
744,-8.458848392676526
745,0.0
746,-4.715166778935076
747,0.0
748,-4.263474054540587
749,0.0
750,-22.624607943362307
751,0.0
752,-4.632535771344379
753,0.0
754,-9.271888362082194
755,0.0
756,-18.111969866688145
757,0.0
758,-16.5162236346981
759,0.0
760,-7.323324617068705
761,0.0
762,-1.540902851344567
763,0.0
764,-14.547921656821758
765,0.0
766,-1.7375946369185553
767,0.0
768,-17.89873373438742
769,0.0
770,-6.01942202025752
771,0.0
772,-1.3857242356121684
773,0.0
774,-3.1318021428057077
775,0.0
776,-3.858675346238846
777,0.0
778,-0.8380899579853647
779,0.0
780,-8.072877788349036
781,0.0
782,-4.1310519482753
783,0.0
784,-5.536566546419118
785,0.0
786,-11.41126615611928
787,0.0
788,-2.4743918325343586
789,0.0
790,-6.392995789653936
791,0.0
792,-14.78323983536144
793,0.0
794,-13.061593162186877
795,0.0
796,-1.695910153279676
797,0.0
798,-0.6734179091126216
799,0.0
800,-14.659050494280587
801,0.0
802,-12.9955644544178
803,0.0
804,-6.854111059750441
805,0.0
806,-36.053612600005664
807,0.0
808,-15.327235001729804
809,0.0
810,-5.386236308293796
811,0.0
812,-2.7307337239310088
813,0.0
814,-0.31597950401103986
815,0.0
816,-10.261997781967269
817,0.0
818,-13.776179304452427
819,0.0
820,-12.740383108582819
821,0.0
822,-0.9617525637595454
823,0.0
824,-0.6193127572231069
825,0.0
826,-4.7560703286585655
827,0.0
828,-18.70797987327556
829,0.0
830,-8.234638279984763
831,0.0
832,-35.71889392106825
833,0.0
834,-20.79400077758857
835,0.0
836,-10.085041715130085
837,0.0
838,-9.76232276019601
839,0.0
840,-2.6287499455158105
841,0.0
842,-0.7263162326379443
843,0.0
844,-1.7220813106109394
845,0.0
846,-38.00891309507867
847,0.0
848,-9.564390974420627
849,0.0
850,-6.571538294685856
851,0.0
852,-13.647670120517413
853,0.0
854,-13.058503118472043
855,0.0
856,-2.108021566206211
857,0.0
