,sumr_list
362,-0.41806020715815073
363,-10.410722937660596
364,-6.8865712359790505
365,-27.84213526178921
366,-3.2568283268676566
367,-21.02773552026864
368,-1.0892039972445395
369,-31.224782793851922
370,-5.780227412135618
371,-3.704951929026174
372,-5.930808637129104
373,-8.096176769629645
374,-2.778434966510228
375,-12.669166088224774
376,-1.6672267439080874
377,-9.821348026376105
378,-3.67529173066026
379,-24.01164623400263
380,-1.7122092524610653
381,-12.713848808552411
382,-2.1876192329101203
383,-14.350974010079318
384,-3.605528126627623
385,-27.235229081975994
386,-4.694059364112454
387,-25.736854712236685
388,-2.09073765463429
389,-28.55242429946037
390,-5.703918447088326
391,-10.320222764839329
392,-3.2444881581297937
393,-14.868010545890026
394,-7.7077174754613935
395,-18.1628501066848
396,-4.528058629508377
397,-34.08299067755564
398,-0.10598911621192618
399,-31.66678429472356
400,-0.15157067624916234
401,-11.276426371256473
402,-0.19956375362526374
403,-47.39746707765135
404,-0.1573288645436508
405,-15.750077993092075
406,-0.07070574594042596
407,-8.920923606237418
408,-0.050430332315313735
409,-55.68368864326837
410,-0.257815094792158
411,-11.959920417883158
412,-0.1032065163489578
413,-21.18241396683926
414,-0.24913482061991865
415,-35.56032684486774
416,-0.08126677318391606
417,-18.773668802866304
418,-0.010964977587928165
419,-67.65832024493997
420,-0.016319185109779182
421,-44.036554465192694
422,-0.030600763588163098
423,-21.598864581857505
424,-0.2839218314520421
425,-23.452334615222078
426,-0.08077679155554911
427,-19.367255753797007
428,-0.24670167928658196
429,-25.541223500828387
430,-0.16973346476364184
431,-57.89557497735808
432,-0.11485251254891359
433,-12.766376952138678
434,-0.2936794826769784
435,-83.58793240875022
436,-0.12415295963639025
437,-13.49771831767482
438,-0.08778741011496655
439,-7.436092360067433
440,-0.06961691148268802
441,-69.27841299598309
442,-0.06087648101683048
443,-23.907048084689855
444,-0.14889402491880682
445,-23.176658177330157
446,-0.12142046126193505
447,-13.403150259919093
448,-0.1799110358389152
449,-27.492416104319062
450,-0.04968228672827439
451,-19.156409177086424
452,-70.87543142198822
453,-5.188149028078513
454,-5.55621725065531
455,-9.553151585097957
456,-12.473631780690232
457,-5.768004202351605
458,-42.95433564730321
459,-3.342135357972122
460,-6.733471303633789
461,-2.1662277560176526
462,-48.296413772324165
463,-4.101347533691184
464,-67.6155654476914
465,-12.84769151962245
466,-42.30869143962677
467,-0.39338709486815115
468,-7.35119538641616
469,-9.742840364424042
470,-27.100098954198945
471,-4.964986091551813
472,-8.256276654142637
473,-8.562558303079792
474,-70.42147211969436
475,-8.921536313228183
476,-16.17747022795936
477,-5.618218972734642
478,-80.44406844121299
479,-1.6254368303535496
480,-23.92545754725599
481,-2.7658251497358872
482,-31.3896736710058
483,-7.445791558858782
484,-7.325808760997187
485,-7.309098041333394
486,-14.54460680121748
487,-0.9455132592769423
488,-14.660831315112498
489,-6.503164729189406
490,-9.487722902348192
491,-7.504214890507005
492,-17.17718740573834
493,-6.429222201612273
494,-47.32161935758304
495,-4.725897591772047
496,-40.09545892287162
497,-4.337641029390578
498,-14.831668938855461
499,-3.7439795021867295
500,-5.820112051950759
501,-18.459290706101534
502,-80.744071895009
503,-0.8506360372789921
504,-30.82876582246212
505,-4.766149057027356
506,-54.261065161954626
507,-0.8981902208303253
508,-38.427080831814905
509,-9.413168933956651
510,-14.089506618933891
511,-5.8256018736723645
512,-13.462749054003933
513,-3.2522823152291838
514,-34.14527519069466
515,-6.158661599063359
516,-17.852733016798133
517,-12.595084459985534
518,-20.477339549403727
519,-7.689053146684218
520,-33.848058014642014
521,-1.0329158502183493
522,-9.80316254013504
523,-1.1041369613944587
524,-14.729053598652326
525,-4.547353915508467
526,-34.826434028403035
527,-4.395887245308674
528,-25.33919073718129
529,-1.3493801227890112
530,-9.953779585942582
531,-2.5993109323413504
532,-8.388438254260516
533,-5.808774067180695
534,-4.926954979366561
535,-2.3211833281000214
536,-19.1887131160467
537,-7.605111524985759
538,-37.62187787749233
539,-5.7387562995412935
540,-38.39417872729823
541,-6.889896763945342
542,-44.17322974089087
543,-7.002494153829727
544,-66.54518350764523
545,-5.397246767651456
546,-35.02926635434769
547,-1.916479522268582
548,-6.783975148185475
549,-9.60508038760852
550,-57.37397445154955
551,-1.537076104476582
552,-28.697383928087085
553,-4.387134920299925
554,-14.819025549818017
555,-16.35951523573642
556,-47.27355653083423
557,-6.351049000883538
558,-44.09560866792108
559,-6.772509234456541
560,-53.02177707771847
561,-2.6070324007136874
562,-45.22732319263927
563,-9.090058883102467
564,-36.383283233739725
565,-2.374629159826396
566,-3.6530296390622503
567,-7.3201906872274005
568,-25.938044510014123
569,-4.488371397468651
570,-56.39627869951382
571,-1.4475398578540273
572,-41.335013087217924
573,-8.685929901713012
574,-44.15550943362042
575,-4.851112115164747
576,-24.892502266203593
577,-1.5759141011635316
578,-6.15588409731947
579,-2.202211827487349
580,-22.890764595554685
581,-2.270847559630443
582,-12.07429023937667
583,-8.051991195096145
584,-14.780576331297329
585,-8.472956559046729
586,-27.773754884667394
587,-5.40454027534889
588,-13.938204942404273
589,-4.951794915604074
590,-38.60392252978495
591,-2.726055466567144
592,-30.90789700323962
593,-5.872968022013519
594,-9.374396172712713
595,-3.0980158940877107
596,-3.0564793758366946
597,-2.873391286067228
598,-81.46336121414194
599,-8.068313610663136
600,-67.15063970100914
601,-0.6915108288673176
602,-21.780951562395153
603,-8.83301173912883
604,-14.854589594684093
605,-12.412257551977106
606,-11.601267869552387
607,-3.624854772085367
608,-12.724624526905492
609,-2.0432386527496114
610,-22.987410536656963
611,-10.080155799759023
612,-10.769391424466141
613,-5.425892251394682
614,-23.614694221843877
615,-3.901883885550607
616,-67.68935329387187
617,-2.84734941096976
618,-9.922849974789212
619,-4.566261299636171
620,-11.778630367660927
621,-3.0284204466319866
622,-59.23231825236821
623,-4.891144490097096
624,-41.382247340397406
625,-2.79206198782346
626,-13.835254308561183
627,-5.345913961545424
628,-27.679048864653456
629,-1.9043903531795927
630,-11.50213894790888
631,-5.118932932113999
632,-5.6912719874340905
633,-7.161441963575686
634,-12.704584344414414
635,-4.485776808625616
636,-19.74897657380082
637,-9.121198801875785
638,-38.084262119000776
639,-0.8593440340990193
640,-21.223658833260092
641,-6.340715374099965
642,-22.520288043454496
643,-0.8742930178202677
644,-34.31720544303241
645,-4.586807601543088
646,-16.651798781744315
647,-5.473062712612939
648,-60.75937175272306
649,-17.569335578233698
650,-15.194765182707153
651,-6.622417342155096
652,-16.563323204594035
653,-7.584298822875025
654,-28.709760539198413
655,-0.8522874910516096
656,-30.201016468131897
657,-14.459795220117195
658,-36.10936777256837
659,-9.287754303259677
660,-19.3028007574608
661,-3.7393648466039044
662,-12.155015901605026
663,-1.660004714664387
664,-5.7342859445648235
665,-6.6622936728581275
666,-49.30423767747925
