,sumr_list
861,-216.9174395753138
862,-53.24930456936906
863,-33.194477258671064
864,-5.5118202980597175
865,-9.124582169702343
866,-10.475982463206059
867,-23.127114685422313
868,-21.85177093842423
869,-19.494299754536726
870,-2.865032502361277
871,-8.705318007077734
872,-3.486029469526944
873,-36.35842108807663
874,-7.344297774847863
875,-88.90364278540873
876,-2.2007368919988397
877,-19.775363572044675
878,-13.72962743932212
879,-57.02413858411616
880,-3.988950758126932
881,-12.118291645059168
882,-10.27607473778795
883,-5.526644083973046
884,-2.1538763539713752
885,-10.87146408303351
886,-3.18065524652361
887,-19.97601831127299
888,-6.277255000378218
889,-87.94529891586285
890,-10.84496776470778
891,-28.323811381605076
892,-19.15943560921242
893,-20.695288043363714
894,-40.698550705870225
895,-6.504266132264789
896,-36.57842576986786
897,-24.772552106653063
898,-314.29300295248294
899,-9.498029767779537
900,-6.772531169660657
901,-14.293242001928345
902,-5.254856627348916
903,-30.840667867398064
904,-3.594487579907738
905,-11.509860803829524
906,-97.37104074287728
907,-13.602190568382298
908,-2.5705484763509383
909,-14.628683126982668
910,-3.4603581085911346
911,-18.58972699825544
912,-27.39528554155965
913,-7.077199244873931
914,-5.788812197822053
915,-11.694306024630452
916,-5.10071257881377
917,-19.64002525574085
918,-6.7597841806470536
919,-5.568637816288029
920,-81.91706888614978
921,-31.73782119166211
922,-8.461455010795612
923,-20.32245152481661
924,-20.04648465026497
925,-15.633197114023831
926,-2.3370306117522266
927,-41.362744709288535
928,-11.1888449317555
929,-14.711873096507356
930,-2.2427839485677765
931,-71.97325719631364
932,-2.675215711358063
933,-42.16362429409711
934,-10.547148120179001
935,-12.447714887124487
936,-9.894789288800075
937,-18.373822295454598
938,-9.300374835572677
939,-299.23051106557074
940,-4.530350969620443
941,-76.66511744083276
942,-2.1823940437418656
943,-13.09413745160447
944,-3.016374277539797
945,-18.784441667542197
946,-23.68082952670395
947,-20.78847846612432
948,-5.9545062982628165
949,-16.23206302318737
950,-8.49890049539634
951,-5.9463093275829575
952,-10.530997123297986
953,-27.815644091642614
954,-2.6156496746192466
955,-71.3010295095571
956,-12.398785735833988
957,-14.428414477505424
958,-4.333645923649569
959,-13.030626021821606
960,-6.0218840347968134
961,-22.04856835714147
962,-8.549464535665846
963,-10.9052757850627
964,-9.483154192310195
965,-133.42460315859373
966,-2.9750571707487787
967,-15.004426204287395
968,-5.146242791471226
969,-7.854153310086393
970,-8.374914505447862
971,-207.63701951063683
972,-19.952678116650496
973,-9.985775229820348
974,-3.724457451856009
975,-9.002785845084215
976,-3.372504618331216
977,-15.701531272131545
978,-2.8565937285110192
979,-15.309583000491804
980,-6.092596091054884
981,-25.950351329161162
982,-8.407170902154663
983,-11.362707630324719
984,-15.710870443862172
985,-38.29643886070916
986,-4.115619164804961
987,-39.292335993716755
988,-4.9458333751748755
989,-7.485369293936029
990,-12.067006042733205
991,-33.39559345126195
992,-6.194602157424061
993,-129.23969793407457
994,-18.38384563756189
995,-29.6679963785589
996,-8.225010411451306
997,-9.531698880268978
998,-27.287882592263696
999,-7.5672587237461
1000,-20.659255566786296
1001,-33.8277712336167
1002,-1.5899401669020068
1003,-51.39939479598907
1004,-7.8889131198088585
1005,-66.62674354430605
1006,-25.551367530210403
1007,-18.781466078607732
1008,-15.038173627056935
1009,-60.7484240716377
1010,-126.77423983788148
1011,-39.92418284760619
1012,-3.7605199560642193
1013,-81.96299576529694
1014,-4.61981645955587
1015,-52.84856836135602
1016,-170.51926067372904
1017,-20.336314042603718
1018,-28.739366904314792
1019,-25.74125942951666
1020,-2.0805756688439434
1021,-22.22970234501456
1022,-9.121862687282087
1023,-46.692251466176046
1024,-33.187913092084855
1025,-10.376125306421072
1026,-2.4596382401193218
1027,-6.149266359335299
1028,-1.685784772625782
1029,-7.885404294650147
1030,-2.886037632504008
1031,-18.655473922746417
1032,-11.158891375199593
1033,-29.48732290402315
1034,-3.017281571243905
1035,-23.06792586561179
1036,-85.50863905272065
1037,-207.90402210742644
1038,-32.71403884675008
1039,-35.940686528438015
1040,-13.371761103485436
1041,-15.454109269607677
1042,-3.315007384192164
1043,-13.959219974736339
1044,-10.458398819933748
1045,-12.730506878669596
1046,-95.9466935072521
1047,-18.1451327693483
1048,-79.98980701595953
1049,-9.930905625369425
1050,-44.054012932205225
1051,-30.64540482920126
1052,-1.5420154405495248
1053,-17.45345645304745
1054,-2.0072985468625677
1055,-60.614340818964024
1056,-2.417623586769163
1057,-18.624671441592156
1058,-181.23050454635543
1059,-18.671902261644135
1060,-26.511571828949815
1061,-14.991534403691542
1062,-3.8727482867525223
1063,-17.519617830237813
1064,-1.9750387967013827
1065,-20.033755804036726
1066,-22.204639974154166
1067,-11.339289365077017
1068,-44.203960771566
1069,-50.75253789450175
1070,-1.293666793879264
1071,-27.691455047184434
1072,-3.310624088786835
1073,-35.27540848257466
1074,-10.142534553914674
1075,-31.230511747020376
1076,-14.308248210173739
1077,-18.762879353179837
1078,-2.0849056531807095
1079,-5.967912518251968
1080,-1.4904605301072877
1081,-30.030897984603087
1082,-4.992376849449398
1083,-6.410522609937839
1084,-6.635044151693166
1085,-25.890360855567142
1086,-10.735724266653085
1087,-10.578272833146418
1088,-3.831948957297796
1089,-18.00705844029706
1090,-26.301692972538174
1091,-11.350047630927282
1092,-6.872118408702654
