time,ref_x,ref_y,ref_z,ref_phi,ref_theta,ref_psi
20.79300000000243,726.6920879301233,593.5791985335336,2.947601273396579,0.4396040767198431,0.4396040767198431,1.3188122301595293
20.79400000000243,726.7617003155152,593.6392454433632,2.9481019036852456,0.43996116255839096,0.43996116255839096,1.319883487675173
20.79500000000243,726.8313165133286,593.6992943326044,2.948600194626713,0.44031755363821007,0.44031755363821007,1.3209526609146303
20.796000000002433,726.9009365193034,593.7593452039251,2.9490961449914974,0.4406732493965092,0.4406732493965092,1.3220197481895277
20.797000000002434,726.970560329199,593.8193980599879,2.949589753555891,0.4410282492715983,0.4410282492715983,1.323084747814795
20.798000000002435,727.0401879387944,593.8794529034495,2.9500810191019657,0.441382552702883,0.441382552702883,1.324147658108649
20.799000000002437,727.1098193438881,593.9395097369617,2.9505699404175685,0.4417361591308699,0.4417361591308699,1.3252084773926096
20.800000000002438,727.1794545596473,593.9995685734946,2.9510565162963367,0.442089067997166,0.442089067997166,1.3262672039914982
20.80100000000244,727.2490936203972,594.0596294362824,2.9515407455376925,0.44244127874448036,0.44244127874448036,1.3273238362334412
20.80200000000244,727.3187365410347,594.119692338226,2.9520226269468486,0.44279279081662387,0.44279279081662387,1.3283783724498717
20.80300000000244,727.3883833171228,594.1797572818856,2.9525021593348106,0.44314360365851013,0.44314360365851013,1.3294308109755304
20.804000000002443,727.4580339441283,594.2398242697541,2.952979341518382,0.44349371671615967,0.44349371671615967,1.330481150148479
20.805000000002444,727.5276884175377,594.2998933043183,2.953454172320159,0.4438431294366952,0.4438431294366952,1.3315293883100856
20.806000000002445,727.5973467328587,594.35996438806,2.9539266505685458,0.44419184126834643,0.44419184126834643,1.3325755238050394
20.807000000002446,727.6670088856198,594.4200375234556,2.9543967750977496,0.44453985166044974,0.44453985166044974,1.3336195549813492
20.808000000002448,727.73667487137,594.4801127129763,2.9548645447477844,0.44488716006344914,0.44488716006344914,1.3346614801903474
20.80900000000245,727.806344685679,594.5401899590879,2.955329958364475,0.4452337659288973,0.4452337659288973,1.335701297786692
20.81000000000245,727.8760183241369,594.6002692642508,2.9557930147994624,0.44557966870945537,0.44557966870945537,1.3367390061283662
20.81100000000245,727.9456957823539,594.6603506309201,2.956253712910196,0.44592486785889746,0.44592486785889746,1.3377746035766924
20.812000000002453,728.0153770559602,594.7204340615467,2.9567120515599514,0.44626936283210605,0.44626936283210605,1.3388080884963183
20.813000000002454,728.0850621601084,594.780519569299,2.957168029617824,0.44661315308507665,0.44661315308507665,1.33983945925523
20.814000000002455,728.1547511292598,594.840607178002,2.9576216459587323,0.4469562380749174,0.4469562380749174,1.3408687142247524
20.815000000002456,728.2244439782944,594.9006969007463,2.9580728994634238,0.4472986172598504,0.4472986172598504,1.3418958517795514
20.816000000002457,728.2941407026075,594.9607887398859,2.9585217890184747,0.447640290099212,0.447640290099212,1.342920870297636
20.81700000000246,728.3638412974985,595.0208826977047,2.9589683135162974,0.44798125605345335,0.44798125605345335,1.34394376816036
20.81800000000246,728.4335457582883,595.0809787764812,2.9594124718551327,0.44832151458414454,0.44832151458414454,1.3449645437524338
20.81900000000246,728.5032540803192,595.1410769784892,2.959854262939066,0.4486610651539699,0.4486610651539699,1.34598319546191
20.820000000002462,728.572966258955,595.2011773059978,2.9602936856780215,0.4489999072267329,0.4489999072267329,1.3469997216801988
20.821000000002464,728.6426822895818,595.2612797612715,2.9607307389877677,0.44933804026735535,0.44933804026735535,1.3480141208020662
20.822000000002465,728.7124021676068,595.3213843465696,2.9611654217899193,0.44967546374187933,0.44967546374187933,1.349026391225638
20.823000000002466,728.7821258884595,595.3814910641471,2.9615977330119407,0.450012177117467,0.450012177117467,1.350036531352401
20.824000000002467,728.8518534475911,595.4415999162538,2.962027671587144,0.45034817986240094,0.45034817986240094,1.3510445395872028
20.82500000000247,728.9215848404743,595.5017109051357,2.9624552364546997,0.45068347144608895,0.45068347144608895,1.352050414338267
20.82600000000247,728.9913200822472,595.5618240441478,2.962880426559634,0.4510180513390589,0.4510180513390589,1.353054154017177
20.82700000000247,729.0610592074962,595.621939357688,2.9633032408528335,0.4513519190129635,0.4513519190129635,1.3540557570388907
20.828000000002472,729.1308022310839,595.6820568590263,2.963723678291045,0.45168507394058005,0.45168507394058005,1.3550552218217402
20.829000000002473,729.2005491482481,595.7421765503046,2.9641417378368833,0.4520175155958115,0.4520175155958115,1.3560525467874347
