r,att_out,pos_out
-4.010078411731052,0,0
-3.9980029596121245,0,0
-3.9881249529053497,0,0
-3.9598690750362784,0,0
-3.9611230949658616,0,0
-3.999514226460497,0,0
-3.946611359507949,0,0
-3.934918138683995,0,0
-3.923226059913458,0,0
-3.920421389328116,0,0
-3.9282701934652637,0,0
-3.961778620387,0,0
-3.9458899653374515,0,0
-3.89988783941319,0,0
-3.8930322874971295,0,0
-3.8892035305067694,0,0
-3.893880075600456,0,0
-3.911052784759609,0,0
-3.8952370133230643,0,0
-3.935843336409734,0,0
-3.882760566486669,0,0
-3.87773910411982,0,0
-3.8829418333230246,0,0
-5.216147454155639,0,0
-5.203712712659948,0,0
-5.199450583521564,0,0
-5.190926919526892,0,0
-5.152689896568241,0,0
-5.110508860595213,0,0
-5.073891972728317,0,0
-5.026503710540107,0,0
-4.961760742487094,0,0
-4.909662299764622,0,0
-4.840069709955434,0,0
-4.815509853584851,0,0
-4.741995863911381,0,0
-4.682372539304443,0,0
-4.606340213012246,0,0
-4.567586969006609,0,0
-4.529099122104989,0,0
-4.5219319646903084,0,0
-4.468133872520289,0,0
-4.401382431169333,0,0
-4.387202983212362,0,0
-4.316338101118585,0,0
-4.279052860630187,0,0
-4.276054457752644,0,0
-4.224382349979956,0,0
-4.220998260887869,0,0
-4.206248892509238,0,0
-4.147183735680307,0,0
-4.1361665323411145,0,0
-4.122496391045286,0,0
-4.101983013804068,0,0
-4.088827342939584,0,0
-4.10403861118534,0,0
-4.073810623057568,0,0
-4.049965131817082,0,0
-4.052726869864675,0,0
-4.057936770324696,0,0
-4.049540650111036,0,0
-4.02789986592831,0,0
-4.02553032433286,0,0
-4.0670961940730885,0,0
-4.025483207048618,0,0
-4.019400967065576,0,0
-4.012766171273061,0,0
-4.003948925627808,0,0
-4.019686328766322,0,0
-4.028872511358278,0,0
-4.021884573415828,0,0
-4.021301590102548,0,0
-3.990757265406135,0,0
-3.977844712158391,0,0
-5.594148944667938,0,0
-5.576494569203109,0,0
-5.535118576630412,0,0
-5.512815615514939,0,0
-5.483017832073508,0,0
-5.440019875368887,0,0
-5.383325100965395,0,0
-5.2968880806607785,0,0
-5.271572947143482,0,0
-5.19755298913459,0,0
-5.159352326571679,0,0
-5.0369613240771836,0,0
-4.9524581044923774,0,0
-4.88539979815168,0,0
-4.851091974293478,0,0
-4.825164433390564,0,0
-4.760776523549937,0,0
-4.68971276578464,0,0
-4.607959460000306,0,0
-4.573958217088778,0,0
-4.525262371339245,0,0
-4.500736204190513,0,0
-4.466023022347212,0,0
-4.436615810941214,0,0
-4.373986086683384,0,0
-4.371149781825437,0,0
-4.348611926451678,0,0
-4.326398286793145,0,0
-4.30901882474927,0,0
-4.292189477535979,0,0
-4.260990732327668,0,0
-4.235754790656474,0,0
-4.236911489839323,0,0
-4.212816821884789,0,0
-4.199113883306149,0,0
-4.191055892707117,0,0
-4.181334218017667,0,0
-4.185901220103312,0,0
-4.16334224306238,0,0
-4.179389502405092,0,0
-4.158568947749025,0,0
-4.162999467098152,0,0
-4.139966356916296,0,0
-4.130341687951468,0,0
-4.131026087289788,0,0
-4.1296382117380475,0,0
-4.128220788847332,0,0
-4.133525308128853,0,0
-4.142409819034385,0,0
-4.120886876605209,0,0
-4.135740989502424,0,0
-6.0224230945727895,0,0
-5.995922979201912,0,0
-5.9544366780757265,0,0
-5.887998690389686,0,0
-5.834143764007869,0,0
-5.788076816158492,0,0
-5.691330482600913,0,0
-5.613104058854803,0,0
-5.552035429715416,0,0
-5.479239232291491,0,0
-5.388685439007075,0,0
-5.311773191305398,0,0
-5.263207837459628,0,0
-5.168892685773694,0,0
-5.127733336629339,0,0
-5.01995265876494,0,0
-4.948160337419029,0,0
-4.9129970163954395,0,0
-4.857619029950404,0,0
-4.7628898840201686,0,0
-4.735765923237093,0,0
-4.700001373728457,0,0
-4.658463197392366,0,0
-4.64276668462711,0,0
-4.579999908987296,0,0
-4.574316885575865,0,0
-4.509610486696555,0,0
-4.524842997562978,0,0
-4.466864272559974,0,0
-4.47808380712164,0,0
-4.42012817795564,0,0
-4.414654864079391,0,0
-4.388173542261938,0,0
-4.385842716940953,0,0
-4.381226431108742,0,0
-4.354613147836875,0,0
-4.369219135073407,0,0
-4.339125808437936,0,0
-4.3812337557762815,0,0
-4.315631132292135,0,0
-4.335022916700039,0,0
-4.321251599838785,0,0
-4.342303786426226,0,0
-4.294008529846391,0,0
-4.295312604809654,0,0
-4.283461999663904,0,0
-4.277463557893881,0,0
-4.304670490857398,0,0
-4.272368947155071,0,0
-4.267120974930659,0,0
-4.2702799471233455,0,0
-6.515232487900437,0,0
-6.462527628631118,0,0
-6.397950899409671,0,0
-6.334833475968502,0,0
-6.288941426745847,0,0
-6.185917059248056,0,0
-6.128504729335145,0,0
-5.994543350719896,0,0
-5.9176769142476235,0,0
-5.807097325784944,0,0
-5.739347280102261,0,0
-5.66217952458109,0,0
-5.540713075401461,0,0
-5.48521490012991,0,0
-5.380620726149823,0,0
-5.313705106088332,0,0
-5.220139926389051,0,0
-5.176616329699592,0,0
-5.102398446727806,0,0
-5.0142912811256695,0,0
-4.978187281667817,0,0
-4.912211712450321,0,0
-4.889280660617445,0,0
-4.814206502751029,0,0
-4.793121758666015,0,0
-4.729430672644421,0,0
-4.703992070611417,0,0
-4.693906717177088,0,0
-4.668552683516311,0,0
-4.706010264306979,0,0
-4.646506906673661,0,0
-4.635835715154526,0,0
-4.59618770315192,0,0
-4.579265859630029,0,0
-4.544721693113385,0,0
-4.565578455510859,0,0
-4.587369700530125,0,0
-4.544138239073079,0,0
-4.504341146509222,0,0
-4.497313659395249,0,0
-4.492044994199152,0,0
-4.537039472028052,0,0
-4.549285378122792,0,0
-4.509761627721848,0,0
-4.508656739254634,0,0
-4.466831795978336,0,0
-4.4705453439149725,0,0
-4.454331906975387,0,0
-4.486528554063425,0,0
-4.454196731434076,0,0
-4.460416027484471,0,0
-7.076200778183154,0,0
-6.963644309584326,0,0
-6.8979341079592364,0,0
-6.804881751048509,0,0
-6.7151355151079475,0,0
-6.64844541377403,0,0
-6.5602525285418505,0,0
-6.399605936002697,0,0
-6.329593941069718,0,0
-6.209023852723675,0,0
-6.105855766237698,0,0
-6.0035119534369,0,0
-5.916427509264471,0,0
-5.785980652862894,0,0
-5.65992135386993,0,0
-5.612495812480123,0,0
-5.498023061294499,0,0
-5.452833499135993,0,0
-5.391342093134612,0,0
-5.32835982370357,0,0
-5.255720975377344,0,0
-5.181918978814708,0,0
-5.126358251024615,0,0
-5.081278138344217,0,0
-5.0110904693894485,0,0
-5.014858958371761,0,0
-4.93468526393444,0,0
-4.895148178289568,0,0
-4.875115539452949,0,0
-4.8808926577312794,0,0
-4.872862429808685,0,0
-4.808340350125621,0,0
-4.823195607554392,0,0
-4.809476580771316,0,0
-4.756410207010849,0,0
-4.741273115295969,0,0
-4.7274264679299725,0,0
-4.720077462075178,0,0
-4.712976724065882,0,0
-4.7161829679848735,0,0
-4.701490145814927,0,0
-4.693018805632063,0,0
-4.684944550714765,0,0
-4.686993907623262,0,0
-4.667320353487764,0,0
-4.688406634975942,0,0
-4.658117682451552,0,0
-4.6545951205760865,0,0
-4.644680573145193,0,0
-4.6530882389128285,0,0
-4.653823934641439,0,0
-7.8153734153049434,0,0
-7.580385174306382,0,0
-7.426100955235682,0,0
-7.3115821370482355,0,0
-7.185689220283726,0,0
-7.083053324239731,0,0
-6.978709686322351,0,0
-6.870830482574104,0,0
-6.7473171991285845,0,0
-6.634750819781196,0,0
-6.514743689138515,0,0
-6.382336410804063,0,0
-6.309554857341578,0,0
-6.188215041793691,0,0
-6.096081234618766,0,0
-5.9620550540357735,0,0
-5.815367488827218,0,0
-5.783565441775465,0,0
-5.668070736113669,0,0
-5.5898760689732265,0,0
-5.512671676746053,0,0
-5.48415275094046,0,0
-5.3898178267668975,0,0
-5.320938348028887,0,0
-5.2986804921043085,0,0
-5.242114163896091,0,0
-5.204835223434994,0,0
-5.167364224134557,0,0
-5.131780818694552,0,0
-5.130989252075981,0,0
-5.096310763798681,0,0
-5.053125470619311,0,0
-5.062372280458846,0,0
-5.036792723546568,0,0
-5.009944232232672,0,0
-4.997764299728862,0,0
-4.98189372394112,0,0
-4.970079480436413,0,0
-4.963820433347932,0,0
-4.925775052092466,0,0
-4.920494882971134,0,0
-4.927653984066132,0,0
-4.90481007416898,0,0
-4.901749171229961,0,0
-4.894242627928812,0,0
-4.912437438143038,0,0
-4.875856455551946,0,0
-4.885277896865297,0,0
-4.880073725884962,0,0
-4.863421519410949,0,0
-4.859954077322945,0,0
-8.911365275809729,0,0
-8.394131039351523,0,0
-8.128616427743008,0,0
-7.928121019142455,0,0
-7.756440971565905,0,0
-7.616672396475905,0,0
-7.465493009587772,0,0
-7.325028944227385,0,0
-7.177476482320058,0,0
-7.066083389265361,0,0
-6.918005596952573,0,0
-6.807219681558603,0,0
-6.668330447098797,0,0
-6.517457702645616,0,0
-6.42378507669747,0,0
-6.271636989641403,0,0
-6.186615453489085,0,0
-6.090698161498262,0,0
-5.986870129989422,0,0
-5.9318225217760245,0,0
-5.883263883930016,0,0
-5.772856362622216,0,0
-5.726819253373434,0,0
-5.645609816271969,0,0
-5.620012308581997,0,0
-5.534229573068123,0,0
-5.528088147318284,0,0
-5.450906161337551,0,0
-5.425992680761467,0,0
-5.37652457176829,0,0
-5.35696270557427,0,0
-5.337920095035289,0,0
-5.308747242095215,0,0
-5.31973169784125,0,0
-5.302660812664274,0,0
-5.240578367214978,0,0
-5.241981444818542,0,0
-5.282255180360841,0,0
-5.236688751288067,0,0
-5.182519747820565,0,0
-5.184490114888978,0,0
-5.1917048327643345,0,0
-5.185143872283041,0,0
-5.15348891318415,0,0
-5.168205396209271,0,0
-5.153578945217654,0,0
-5.143361848771418,0,0
-5.151897537783014,0,0
-5.144292687204175,0,0
-5.189228380941162,0,0
-5.125907039652816,0,0
-10.421045915388877,0,0
-9.71126829866771,0,0
-9.039970103590939,0,0
-8.69291016098138,0,0
-8.405205059963507,0,0
-8.155328032286072,0,0
-7.965188069026647,0,0
-7.817976572662466,0,0
-7.663232806848343,0,0
-7.50867028256413,0,0
-7.348797571147969,0,0
-7.207867047690762,0,0
-7.115795493386533,0,0
-6.951066658393988,0,0
-6.8440994174673335,0,0
-6.679842025473119,0,0
-6.558697772390534,0,0
-6.450878749231598,0,0
-6.382044699330468,0,0
-6.28996904786863,0,0
-6.173723880225172,0,0
-6.075476337785322,0,0
-6.04230112188,0,0
-5.975975844366547,0,0
-5.9224546575341,0,0
-5.86441823816811,0,0
-5.798359223688127,0,0
-5.796022573266834,0,0
-5.7287894978701654,0,0
-5.706418938074489,0,0
-5.6751008956216165,0,0
-5.660502821506351,0,0
-5.594200664460019,0,0
-5.583128648886079,0,0
-5.578630595005559,0,0
-5.572074295369835,0,0
-5.556535154692987,0,0
-5.523754758335457,0,0
-5.5063928672644185,0,0
-5.503782816193648,0,0
-5.473749569310538,0,0
-5.4583191403821445,0,0
-5.467675718155154,0,0
-5.461352030211548,0,0
-5.4593554031503615,0,0
-5.4263100580095855,0,0
-5.428931354579446,0,0
-5.423799227605005,0,0
-5.407057057784681,0,0
-5.4000561447968165,0,0
-5.4106085711606475,0,0
