r,att_out,pos_out
-3.4765864945861864,0,0
-3.4735600061768004,0,0
-3.4704859792063774,0,0
-3.467466553235064,0,0
-3.4644950876756195,0,0
-3.4617067800541657,0,0
-3.45900797166296,0,0
-3.456291677665258,0,0
-3.4535157136034025,0,0
-3.4507090585147613,0,0
-5.193305888180039,0,0
-5.079951963227309,0,0
-4.965263991591825,0,0
-4.851581111122461,0,0
-4.740581879239653,0,0
-4.6336743050172355,0,0
-4.533047555897788,0,0
-4.440068676543387,0,0
-4.354495782511994,0,0
-4.275604681267356,0,0
-4.205827294962184,0,0
-4.142925586857608,0,0
-4.08692646378733,0,0
-4.036342245159045,0,0
-3.991208723203917,0,0
-3.951815087172846,0,0
-3.917094409214511,0,0
-3.88672727943225,0,0
-3.8598452608897573,0,0
-3.835685121540274,0,0
-3.814390113852571,0,0
-3.7961533630755424,0,0
-3.7804142279823236,0,0
-3.7660351600568016,0,0
-3.7534371243294853,0,0
-3.741979974228907,0,0
-3.73187155529916,0,0
-3.7228199254590972,0,0
-3.7149786086358256,0,0
-3.7074818954305875,0,0
-3.7007030850629064,0,0
-3.69450337777644,0,0
-3.6888321643612505,0,0
-3.683613324928537,0,0
-3.6789364598342695,0,0
-3.6743722583172786,0,0
-3.6698355553156152,0,0
-3.665282729039083,0,0
-3.6610699811339926,0,0
-3.657005161050675,0,0
-3.6531966022460858,0,0
-3.649443869049771,0,0
-3.645816453754173,0,0
-3.6421572836711924,0,0
-3.638573829367634,0,0
-3.6349944665823912,0,0
-3.631520291590468,0,0
-3.6280887970808435,0,0
-3.6245809085981247,0,0
-3.6210435312247715,0,0
-3.6174778370700627,0,0
-5.6575829259179065,0,0
-5.5241453474358115,0,0
-5.389342472875755,0,0
-5.255491638989506,0,0
-5.125280189567079,0,0
-5.001742630627957,0,0
-4.88516023190556,0,0
-4.775715043900034,0,0
-4.675497213715915,0,0
-4.584861262489404,0,0
-4.502551811761012,0,0
-4.430104933416963,0,0
-4.364681150705742,0,0
-4.305595552190921,0,0
-4.253181553516788,0,0
-4.207016314249838,0,0
-4.166594972997048,0,0
-4.130417013227908,0,0
-4.098561654393029,0,0
-4.07041030852716,0,0
-4.045396547647744,0,0
-4.023377015917445,0,0
-4.004093660770449,0,0
-3.987188709136903,0,0
-3.9718036943544277,0,0
-3.958261648237018,0,0
-3.946129138370105,0,0
-3.935231016118854,0,0
-3.92532620967944,0,0
-3.916267116157741,0,0
-3.90799204633,0,0
-3.900467757351947,0,0
-3.8934416715082114,0,0
-3.888336560903127,0,0
-3.881108338120271,0,0
-3.8752233602352,0,0
-3.869727630279521,0,0
-3.8655204396350356,0,0
-3.8592549801532807,0,0
-3.8545453647358734,0,0
-3.8499984049074185,0,0
-3.8451040250306967,0,0
-3.8405218490567017,0,0
-3.8361322892819847,0,0
-3.8318528405114227,0,0
-3.8276317963338324,0,0
-3.823400393200339,0,0
-3.8190336921344965,0,0
-3.8147629623285093,0,0
-3.8103064685217265,0,0
-3.8059786649146194,0,0
-6.16347869551511,0,0
-6.006932016807116,0,0
-5.849180912396751,0,0
-5.695084072426552,0,0
-5.54608816459386,0,0
-5.403590833245251,0,0
-5.269775911971607,0,0
-5.14325810612075,0,0
-5.02777901052474,0,0
-4.923553567440685,0,0
-4.830325075499994,0,0
-4.7458427178822715,0,0
-4.67032077820432,0,0
-4.602665694028906,0,0
-4.543409916302506,0,0
-4.490301286826127,0,0
-4.442908559413732,0,0
-4.400634358752554,0,0
-4.363981668980054,0,0
-4.331880432869382,0,0
-4.302862768159557,0,0
-4.276803572079755,0,0
-4.253904186142739,0,0
-4.233539538969234,0,0
-4.215470106097684,0,0
-4.199499286207986,0,0
-4.185201360756543,0,0
-4.172228663724499,0,0
-4.160073305808583,0,0
-4.14909324326217,0,0
-4.139216162390768,0,0
-4.130458468644938,0,0
-4.121952928777498,0,0
-4.113891054673479,0,0
-4.106423688378582,0,0
-4.099496270670206,0,0
-4.092725073707418,0,0
-4.086440519787148,0,0
-4.080470952709497,0,0
-4.074645925928364,0,0
-4.0688683788316,0,0
-4.063336207433656,0,0
-4.058186180130434,0,0
-4.052891839235248,0,0
-4.04764422427836,0,0
-4.042450976645279,0,0
-4.037073894595671,0,0
-4.032033812599363,0,0
-4.026975847639842,0,0
-4.02209246727808,0,0
-4.017297558019961,0,0
-6.708993217473879,0,0
-6.527533113122354,0,0
-6.35047194174356,0,0
-6.172758890162489,0,0
-6.00312578066685,0,0
-5.840006890199897,0,0
-5.686507315277113,0,0
-5.545123121668761,0,0
-5.413146127290194,0,0
-5.294252808335322,0,0
-5.186883113752808,0,0
-5.091146344824576,0,0
-5.006148962050262,0,0
-4.9300445360952585,0,0
-4.861316924607421,0,0
-4.800985225733641,0,0
-4.74669757741354,0,0
-4.6992551263083815,0,0
-4.657138180629318,0,0
-4.619681226094408,0,0
-4.585902936376384,0,0
-4.555986171000551,0,0
-4.529677234053197,0,0
-4.506192995877888,0,0
-4.484820944765556,0,0
-4.465747065342338,0,0
-4.448730262539884,0,0
-4.433599092004125,0,0
-4.419800778241493,0,0
-4.406986311611418,0,0
-4.395154508760042,0,0
-4.384175516664704,0,0
-4.374369009624814,0,0
-4.364827076457545,0,0
-4.35616351968998,0,0
-4.348048708377503,0,0
-4.340048425567385,0,0
-4.3321081815900415,0,0
-4.325031947575596,0,0
-4.318261920673822,0,0
-4.311575319221613,0,0
-4.30509219838852,0,0
-4.298826730871814,0,0
-4.292650907609252,0,0
-4.2866194153639645,0,0
-4.2804619182747485,0,0
-4.274433881285365,0,0
-4.270159794782863,0,0
-4.262724437221563,0,0
-4.258565096458953,0,0
-4.251037373373798,0,0
-7.298678238953998,0,0
-7.092122900213324,0,0
-6.886184769441045,0,0
-6.668360590422799,0,0
-6.477400111364828,0,0
-6.2947709176584095,0,0
-6.123501952912035,0,0
-5.96156400071623,0,0
-5.814140976650639,0,0
-5.680806333242871,0,0
-5.561379519656169,0,0
-5.45427734434958,0,0
-5.357898100467903,0,0
-5.272428757957933,0,0
-5.195617258358696,0,0
-5.128406037174689,0,0
-5.0799632417401925,0,0
-5.025101466845036,0,0
-4.976955413006029,0,0
-4.934481743159848,0,0
-4.896665542457232,0,0
-4.862463948267257,0,0
-4.831917436615209,0,0
-4.804446474077173,0,0
-4.779974070112266,0,0
-4.758116038673675,0,0
-4.7384476037744045,0,0
-4.7208392945399895,0,0
-4.704376266893464,0,0
-4.689524325272203,0,0
-4.676386116431573,0,0
-4.663560327157156,0,0
-4.651534118437076,0,0
-4.640572654023707,0,0
-4.63010240896046,0,0
-4.620876382260703,0,0
-4.611778511203168,0,0
-4.602795933959406,0,0
-4.594382216642636,0,0
-4.586286044581426,0,0
-4.578463740560917,0,0
-4.570824221335484,0,0
-4.563623366568942,0,0
-4.556545279256574,0,0
-4.549404508127295,0,0
-4.542434646441352,0,0
-4.535617628387721,0,0
-4.528911238816309,0,0
-4.5222188701162915,0,0
-4.515769912004035,0,0
-4.509044902050333,0,0
-7.9134062790702995,0,0
-7.6773651578747995,0,0
-7.447314277726455,0,0
-7.225959715359067,0,0
-7.010223894225427,0,0
-6.804305820790952,0,0
-6.612375853040405,0,0
-6.432655031465583,0,0
-6.267526966021031,0,0
-6.116353914297925,0,0
-5.982879536926507,0,0
-5.862168241174206,0,0
-5.754890276411319,0,0
-5.658904668901422,0,0
-5.572891850413247,0,0
-5.496502376645935,0,0
-5.428635670789941,0,0
-5.367187134365675,0,0
-5.314110640078418,0,0
-5.265658617511921,0,0
-5.222562977525157,0,0
-5.184550225737885,0,0
-5.150063257258522,0,0
-5.119199029361349,0,0
-5.0917354895585945,0,0
-5.076509234935266,0,0
-5.054094141892084,0,0
-5.033593171300169,0,0
-5.015512646375746,0,0
-4.9985937489459005,0,0
-4.98231351103224,0,0
-4.968213736081338,0,0
-4.954250926322181,0,0
-4.9419863991833255,0,0
-4.930214252237254,0,0
-4.918269513959825,0,0
-4.908149822235309,0,0
-4.898144282418069,0,0
-4.88849100742661,0,0
-4.879393888431716,0,0
-4.8701801883370015,0,0
-4.861109148399111,0,0
-4.852927508604251,0,0
-4.844923887216699,0,0
-4.837012001180778,0,0
-4.829027175562048,0,0
-4.821371622308589,0,0
-4.8136111709278575,0,0
-4.805999370092534,0,0
-4.798341405742806,0,0
-4.791046973372009,0,0
-8.608098502228717,0,0
-8.331869481174603,0,0
-8.069653748068973,0,0
-7.821939182060291,0,0
-7.58191706653265,0,0
-7.353238097791876,0,0
-7.139402044503718,0,0
-6.938963534564825,0,0
-6.755362763228527,0,0
-6.588320579411047,0,0
-6.437662886038314,0,0
-6.303884075139722,0,0
-6.1845811098911305,0,0
-6.077059852505663,0,0
-5.982186109790056,0,0
-5.896286502720658,0,0
-5.820453462138175,0,0
-5.7528005643618085,0,0
-5.691860180263571,0,0
-5.638298599592339,0,0
-5.589203060324182,0,0
-5.54642599679722,0,0
-5.507492781695423,0,0
-5.47220714217327,0,0
-5.440946778215603,0,0
-5.412709105337576,0,0
-5.386967652107712,0,0
-5.36443001875611,0,0
-5.343205512926021,0,0
-5.3241117862656635,0,0
-5.306274305154386,0,0
-5.290208598324519,0,0
-5.274974741785419,0,0
-5.26053275036985,0,0
-5.255468263600155,0,0
-5.242598479722241,0,0
-5.230297246299243,0,0
-5.218959508507415,0,0
-5.207525170834159,0,0
-5.197356069154963,0,0
-5.187462051946247,0,0
-5.1772440227242,0,0
-5.1677600381243325,0,0
-5.158389242918881,0,0
-5.149053779540739,0,0
-5.140269928161474,0,0
-5.131837488834229,0,0
-5.123344404523888,0,0
-5.11476862357827,0,0
-5.106178576728661,0,0
-5.0981834215006225,0,0
-9.376057592337233,0,0
-9.04702680570581,0,0
-8.741660084795074,0,0
-8.460050559768034,0,0
-8.19727110112297,0,0
-7.943735199606082,0,0
-7.7031026451842965,0,0
-7.483247698816872,0,0
-7.280768692321484,0,0
-7.096021682691296,0,0
-6.927836902372816,0,0
-6.77982248199532,0,0
-6.646397019517857,0,0
-6.528454592224937,0,0
-6.42199165256559,0,0
-6.328502603926351,0,0
-6.243356327899144,0,0
-6.168139279431762,0,0
-6.100757195905289,0,0
-6.0404715918541765,0,0
-5.986145320543035,0,0
-5.937136238005804,0,0
-5.894122928714011,0,0
-5.854375268445262,0,0
-5.818878514554185,0,0
-5.7870977228250595,0,0
-5.757502792641703,0,0
-5.7317018183895065,0,0
-5.708497242127853,0,0
-5.686431425851724,0,0
-5.666295352558158,0,0
-5.64768615730268,0,0
-5.630327967212103,0,0
-5.614283025508996,0,0
-5.599012378236916,0,0
-5.584780679865324,0,0
-5.571136892519831,0,0
-5.558469447664651,0,0
-5.546142527303791,0,0
-5.5343178655264165,0,0
-5.5231865571904395,0,0
-5.518583507629871,0,0
-5.508183149294325,0,0
-5.497725214545534,0,0
-5.487116209064318,0,0
-5.477243996801595,0,0
-5.467691095183697,0,0
-5.458296030368753,0,0
-5.448858373194472,0,0
-5.439846055499475,0,0
-5.430620311143993,0,0
