r,att_out,pos_out
-5.435233450176893,0,0
-5.4172224230029995,0,0
-5.402222190362912,0,0
-5.389249016483379,0,0
-5.376965821512309,0,0
-5.364194530294598,0,0
-5.3517301097740235,0,0
-5.342481842567873,0,0
-5.333794956453293,0,0
-5.325893799733279,0,0
-5.319484548179787,0,0
-5.312924596536894,0,0
-5.30604823384614,0,0
-5.299126538315669,0,0
-5.2926830459000325,0,0
-5.287060162688397,0,0
-5.283004299565298,0,0
-5.279363275756256,0,0
-5.275460542995334,0,0
-8.933567186597527,0,0
-8.779187172748133,0,0
-8.615543552075007,0,0
-8.440793203321537,0,0
-8.257005906906826,0,0
-8.076741888545852,0,0
-7.889262494582395,0,0
-7.716719442595611,0,0
-7.542108109418803,0,0
-7.381175454734071,0,0
-7.22718071879262,0,0
-7.077745977385343,0,0
-6.943267818069719,0,0
-6.8130488920903645,0,0
-6.695692998878428,0,0
-6.586295752466875,0,0
-6.485193014085996,0,0
-6.392753270123279,0,0
-6.307206800346676,0,0
-6.2321689859325815,0,0
-6.16157163974972,0,0
-6.095480376939143,0,0
-6.036918162769695,0,0
-5.984132611662631,0,0
-5.936264174409678,0,0
-5.892628511649233,0,0
-5.8503034277640165,0,0
-5.812704370219964,0,0
-5.780860158827178,0,0
-5.752007124064263,0,0
-5.72685196835149,0,0
-5.702576778953247,0,0
-5.678483042337729,0,0
-5.657781308832987,0,0
-5.64035038861695,0,0
-5.624092445280196,0,0
-5.610075100354664,0,0
-5.597187629165663,0,0
-5.584685396810131,0,0
-5.570829533382397,0,0
-5.560643223930478,0,0
-5.552481091994308,0,0
-5.544526855739248,0,0
-5.53876484311696,0,0
-5.531496304133022,0,0
-5.523258248373426,0,0
-5.514955574841085,0,0
-5.508494024021976,0,0
-5.5024740867832636,0,0
-5.497002102586779,0,0
-5.493299022482485,0,0
-9.632355482248984,0,0
-9.459246123952171,0,0
-9.261697708427638,0,0
-9.059863196804466,0,0
-8.844684460885857,0,0
-8.636447469900297,0,0
-8.427980891413261,0,0
-8.227473640994326,0,0
-8.037271474623319,0,0
-7.852073076617685,0,0
-7.680048230764023,0,0
-7.514524746657762,0,0
-7.361589425231195,0,0
-7.22129503427074,0,0
-7.087647658463155,0,0
-6.967405394502609,0,0
-6.852293008123391,0,0
-6.748580885761832,0,0
-6.655883179782716,0,0
-6.566141030822131,0,0
-6.488039714208626,0,0
-6.4142417714033755,0,0
-6.3491073574987285,0,0
-6.287732115946166,0,0
-6.231417637686347,0,0
-6.182818447051531,0,0
-6.139722888046811,0,0
