,sumr_list
1336,-117.1550913653986
1337,0.0
1338,-82.86475015730285
1339,0.0
1340,-116.46020022262849
1341,0.0
1342,-109.14987734112583
1343,0.0
1344,-336.4522955489795
1345,0.0
1346,-116.31547798528518
1347,0.0
1348,-100.51850639365558
1349,0.0
1350,-92.21311131988526
1351,0.0
1352,-101.76294012953738
1353,0.0
1354,-84.17665928770906
1355,0.0
1356,-110.98486634925057
1357,0.0
1358,-104.93787135657799
1359,0.0
1360,-111.06515906313031
1361,0.0
1362,-290.66259792865714
1363,0.0
1364,-151.72691446818422
1365,0.0
1366,-164.2786669184161
1367,0.0
1368,-134.5555663184669
1369,0.0
1370,-136.34684803358857
1371,0.0
1372,-201.18280507419698
1373,0.0
1374,-98.68612351785005
1375,0.0
1376,-108.3508153434791
1377,0.0
1378,-125.37990125139751
1379,0.0
1380,-106.5693328270473
1381,0.0
1382,-125.04499769602853
1383,0.0
1384,-138.9081603226709
1385,0.0
1386,-117.6269669924989
1387,0.0
1388,-521.1262255955743
1389,0.0
1390,-111.77822226468423
1391,0.0
1392,-131.28527980694233
1393,0.0
1394,-82.11854330328293
1395,0.0
1396,-86.79927223053274
1397,0.0
1398,-216.89542730129793
1399,0.0
1400,-111.0914023728121
1401,0.0
1402,-149.15180518819784
1403,0.0
1404,-125.74890834480048
1405,0.0
1406,-132.6838389149754
1407,0.0
1408,-85.54975010232232
1409,0.0
1410,-86.98282469252408
1411,0.0
1412,-73.82865672511146
1413,0.0
1414,-255.46345225661764
1415,0.0
1416,-117.55834021761001
1417,0.0
1418,-156.18468331734636
1419,0.0
1420,-86.15480111040651
1421,0.0
1422,-122.24702000851336
1423,0.0
1424,-126.56273131281918
1425,0.0
1426,-122.96006261026234
1427,0.0
1428,-90.4058708787849
1429,0.0
1430,-125.02516974733382
1431,0.0
1432,-85.09591743753631
1433,0.0
1434,-147.4251313433617
1435,0.0
1436,-208.0004962276459
1437,0.0
1438,-111.35822586801353
1439,0.0
1440,-106.60226553886983
1441,0.0
1442,-150.44747158306683
1443,0.0
1444,-126.04231255033011
1445,0.0
1446,-120.79096640445572
1447,0.0
1448,-142.30227501826678
1449,0.0
1450,-140.1154619856583
1451,0.0
1452,-101.57351969962615
1453,0.0
1454,-117.95689110888645
1455,0.0
1456,-101.65951564060943
1457,0.0
1458,-88.53555440788976
1459,0.0
1460,-134.4540550379028
1461,0.0
1462,-90.27388163763948
1463,0.0
1464,-79.31391815383678
1465,0.0
1466,-93.1928219928513
1467,0.0
1468,-95.41578710864022
1469,0.0
1470,-129.1794388328241
1471,0.0
1472,-163.55058077513388
1473,0.0
1474,-212.18396138557466
1475,0.0
1476,-116.63164193544287
1477,0.0
1478,-100.85991994696072
1479,0.0
1480,-175.52265586536544
1481,0.0
1482,-153.27613728913866
1483,0.0
1484,-179.91816272366975
1485,0.0
1486,-112.5286012875266
1487,0.0
1488,-101.17669149839382
1489,0.0
1490,-176.09652263674644
1491,0.0
1492,-117.85036599892481
1493,0.0
1494,-183.74309910857974
1495,0.0
1496,-120.91749270682608
1497,0.0
1498,-113.53112197387459
1499,0.0
1500,-162.66183630863583
1501,0.0
1502,-150.79494629177182
1503,0.0
1504,-106.40902750347578
1505,0.0
1506,-201.46563767494516
1507,0.0
1508,-272.43893662405367
1509,0.0
1510,-80.36365176982962
1511,0.0
1512,-101.86991149233927
1513,0.0
1514,-143.65743930067367
1515,0.0
1516,-144.58311330493896
1517,0.0
1518,-118.39221428599384
1519,0.0
1520,-118.42928317934269
1521,0.0
1522,-125.74868553720742
1523,0.0
1524,-112.54815013190543
1525,0.0
1526,-82.79984542563191
1527,0.0
1528,-98.8669598512803
1529,0.0
1530,-125.19958040158438
1531,0.0
1532,-85.45764870631005
1533,0.0
1534,-145.39286274113195
1535,0.0
1536,-95.22362654676515
1537,0.0
1538,-114.19869270601194
1539,0.0
1540,-70.86607697188064
1541,0.0
1542,-102.51887799075377
1543,0.0
1544,-120.31580687119519
1545,0.0
1546,-85.38193486064434
1547,0.0
1548,-110.8035924583693
1549,0.0
1550,-81.10457842473716
1551,0.0
1552,-108.88280604286453
1553,0.0
1554,-160.8521687653138
1555,0.0
1556,-115.87424444773497
1557,0.0
1558,-113.70694584884477
1559,0.0
1560,-113.73628255511139
1561,0.0
1562,-121.6362164889696
1563,0.0
1564,-88.66555655881879
1565,0.0
1566,-104.34242515140154
1567,0.0
1568,-106.23389675303343
1569,0.0
1570,-163.41057929560387
1571,0.0
1572,-123.08029538711557
1573,0.0
1574,-101.3917006648607
1575,0.0
1576,-97.11951321046742
1577,0.0
