,sumr_list
610,-3775.9318638781388
611,-1334.0973055188242
612,-8086.3408455169965
613,-8983.379558454519
614,-8863.969969237736
615,-3625.8777266247084
616,-4023.815797097791
617,-8887.759010892809
618,-4527.197680455859
619,-1729.3140610003682
620,-11108.587192036877
621,-1948.285606707133
622,-10016.025156512913
623,-3874.5678090914635
624,-1978.988559169999
625,-5121.470336258135
626,-1323.9592976650476
627,-3480.8078385559243
628,-3864.6837434966837
629,-1555.3929454547213
630,-7484.499540164122
631,-19.69179126394159
632,-3580.439422787036
633,-1844.8897716955544
634,-2009.0717937462075
635,-9718.577315116097
636,-7811.454438409319
637,-8585.757677204072
638,-7161.988637681375
639,-9838.232004052214
640,-10311.265329416816
641,-2927.8980674041923
642,-2390.9484672907483
643,-11015.82530811864
644,-10030.450740918537
645,-3162.695254424095
646,-5651.684350218338
647,-1158.5139260636204
648,-6842.756622567659
649,-495.63436155023106
650,-8978.502555378915
651,-3513.816255284433
652,-8281.082649258413
653,-9104.759485229857
654,-3398.1746168096133
655,-1946.474262168087
656,-3449.3134590359223
657,-2859.970396546115
658,-2262.430685132425
659,-11565.394099985371
660,-2925.68132778978
661,-2918.1498857925244
662,-7133.487125188172
663,-3118.939683414753
664,-1078.3303784374389
665,-2907.7231706361454
666,-10644.094380421193
667,-2120.4177245094606
668,-11651.099844656414
669,-4648.262469141507
670,-9041.03586882773
671,-7459.354711371459
672,-3034.9626652222105
673,-10789.438795664637
674,-3424.40775140019
675,-10163.78037126909
676,-1013.1714294591601
677,-10667.615228652323
678,-1571.2537732776439
679,-1645.8650353773419
680,-8217.954616353465
681,-3115.08455925652
682,-533.545068969175
683,-3408.3843291026305
684,-2429.4794159332027
685,-4934.607847956239
686,-1876.4016811084352
687,-1596.2366209885618
688,-7830.591462328529
689,-7730.00776593189
690,-8230.524625301441
691,-3060.780245393669
692,-3416.8032220974337
693,-3074.94818205464
694,-3199.8532607796706
695,-3698.7480378748983
696,-7989.263955099626
697,-3292.530458104182
698,-1280.3162364195468
699,-1423.9103430772216
700,-3083.869594609918
701,-7280.475036714497
702,-10967.019480829471
703,-9409.492689584633
704,-1310.8406112311675
705,-2980.8919811787237
706,-3779.9504351478627
707,-1159.8200926017944
708,-2060.2650882081675
709,-546.4118408218852
710,-3579.000533465525
711,-6383.555950512874
712,-3672.5077732773643
713,-1732.6804017840584
714,-1938.8426224543798
715,-12024.995685256768
716,-7657.045352653091
717,-2040.5715497230492
718,-2467.658165631182
719,-10495.649646338105
720,-8666.16191253357
721,-3477.3536109613347
722,-7478.196111418867
723,-7339.852129557721
724,-3671.1116782741683
725,-7764.8098656474795
726,-6556.730118325342
727,-7725.740425782205
728,-1653.7085486040623
729,-6413.536374214093
730,-2630.804054639995
731,-3304.7713501129474
732,-7260.408609170888
733,-3519.9060958840637
734,-1269.1265612424131
735,-11199.59631275978
736,-4381.039259776837
737,-1714.6150385715669
738,-6223.865861903567
739,-560.6142884172049
740,-4029.445101951385
741,-8500.587191375731
742,-139.95564252610998
743,-2183.4697125235984
744,-7583.137233506918
745,-3353.0074509140945
746,-10193.474957170856
747,-6977.813248774247
748,-4576.784460721311
749,-3908.6364837541796
750,0.0
751,-813.899025398304
752,0.0
753,-4468.09394839048
754,-943.4478527552741
755,-2076.881578236311
756,-7615.780256748197
757,-1759.987165021587
758,-7779.112336760864
759,-11008.512105498801
760,-307.9761360049677
761,-3503.4191612315644
762,-8141.629802426909
763,-2201.2088821234374
764,-2606.7873035165985
765,-1339.6816693824708
766,-3918.256595857485
767,-203.8159492793074
768,-4046.217983698518
769,-4167.711114933946
770,-3615.087830104185
771,-10863.497941007065
772,-146.85672641715954
773,-2267.389940276597
774,-8155.9629400244
775,-1603.000524349837
776,-3728.1074211348123
777,-1698.348124523298
778,-6023.501198205343
779,-1921.4328366176064
780,-9303.398634635612
781,-1478.3969832923215
782,-1289.9997949096141
783,-1251.3121335556718
784,-2572.380928176774
785,-7433.926371975249
786,-4230.7396673995045
787,-8890.321804728093
788,-7592.670844863632
789,-2565.497589122997
790,-5916.763297937217
791,-2463.3534713455333
792,-1672.9040903066887
793,-3404.522133379259
794,-3339.5151722961537
795,-2030.928011480252
796,-1587.065297897476
797,-10265.61519164934
798,-3018.07446678114
799,-3613.3567901928163
800,-10367.37475330575
801,-3245.7202571282633
802,-3716.1681670140956
803,-4458.733569400927
804,-1303.2807376071507
805,-1324.0149669426942
806,-9108.731420233611
807,-3949.259074129022
808,-2666.3634357477918
809,-11877.677817879456
810,-509.0124075175157
811,-4485.724876123638
812,-382.3929703177892
813,-1458.1044735359853
814,-196.66939501354418
815,-2624.6002239982836
816,-9971.34332111532
817,-619.0096610775178
818,-9424.832484947352
819,-2305.0925930586823
820,-9226.85092392304
821,-2939.6592635749384
822,-973.2585249392985
823,-1675.4923155607382
824,-321.86684796627077
825,-905.920124654465
826,-1738.2147248400506
827,-861.5116108386796
828,-8918.260459299787
829,-1257.3372250171342
830,-668.995197098717
831,-2026.5366550983435
832,-3189.198308807538
833,-6553.981975222913
834,-2071.621610419296
835,-1038.6505523890705
836,-2994.590565012886
837,-2217.389639328185
838,-4064.7402068460297
839,-3234.8303994557295
840,-3242.5346046284003
841,-3658.659137484147
842,-1436.2786358280334
843,-4128.709668138881
844,-361.03821198360197
845,-2103.6982651701096
846,-754.1426357084022
847,-3566.169147595365
848,-11242.641952819113
849,-1898.0126245018814
850,-2841.125894366759
851,-5674.40053544212
852,-1791.1441412441911
853,-769.3395152765085
854,-2863.247914223308
855,-11578.993592516825
856,-7995.037080836747
857,-1803.3101898423586
858,-1727.9213408960868
859,-3437.9886864485134
860,-3465.6634744028556
861,-1791.2568154567039
862,-2782.6166011741598
863,-3386.850827361554
864,-10367.091577877021
865,-2914.860220164518
866,-2547.2038745955965
867,-2110.1580358213796
868,-2362.66400925047
869,-6589.418774327061
870,-1272.6076960408814
871,-3903.982267909061
872,-1592.007788103604
873,-9338.610421423018
874,-2348.392783051541
875,-2374.7118423141046
876,-2694.4035375252433
877,-2387.6693008025586
878,-3037.1114776923237
879,-63.551377991279715
880,-1623.9799938781252
881,-1451.5510026578593
882,-6759.829749883349
883,-34.51737025917415
884,-2841.939448739135
885,-2184.7172798874617
886,-2216.14366463867
887,-897.2701653184877
888,-1506.227578102041
889,-417.37855670963165
890,-1855.4348472141696
891,-1861.1984681377398
892,-960.729185678837
893,-1053.2430147629275
894,-2522.366993101282
895,-2440.8550852251074
896,-2092.163610308216
897,-1651.225680706597
898,-190.85032582694768
899,-2514.3708375825845
900,-718.4867074077055
901,-1870.353809448906
902,-2548.560801413217
903,-2926.692959085146
904,-1264.0495410277072
905,-1114.2646101930295
906,-1436.9202167941735
907,-948.6860375251163
908,-6806.384552362285
909,-1159.8863793361202
910,-1410.1945878820818
911,-1373.7586875586853
912,-1865.5330395943336
913,-1676.4004071619966
914,-1735.1242930221517
915,-2534.577694697388
916,-1151.261675326358
917,-2586.2714161878816
918,-1947.8840173587582
919,-1245.9238141271019
920,-2771.8005355001515
921,-1278.0895911273103
922,-2295.8404540492566
923,-4780.466339567485
924,-2941.358832976962
925,-834.3318067214553
926,-912.8303081042003
927,-639.5037148509314
928,-1195.0825950249075
929,-596.8942135508651
930,-1204.8648977306912
931,-1403.6313546959636
932,-2302.250695274799
933,-956.4271060207905
934,-1654.0205568057897
935,-1609.8461971800828
936,-2838.5196594090244
937,-606.1161630666887
938,-831.2206539832482
939,-676.5830454081965
940,-5979.288303247801
941,-1567.83197141064
942,-2146.302218556189
943,-1660.6134000765273
944,-2972.7983066919114
945,-3738.070181689252
946,-3365.3752979960236
947,-987.9431204580612
948,-2611.9543634108018
949,-1409.9760090728585
950,-3290.00209661096
951,-1821.2296505695126
952,-696.067979520399
953,-1283.4104557772125
954,-996.1168182140281
955,-1359.701165986405
956,-490.77024012953524
957,-1528.083646143032
958,-1951.694616981809
959,-1775.0975297541675
960,-832.32524744748
961,-2086.003159029895
962,-1616.0201330289253
963,-2009.4762090071201
964,-775.4884558732433
965,-2404.256245804559
966,-1165.5598000425582
967,-469.14523141159316
968,-1598.7527505531684
969,-1029.3043192778543
970,-1810.0739003839553
971,-1228.2436235448022
972,-1458.4579225794241
973,-694.530082257171
974,-2273.1932930065655
975,-4107.553907708258
976,-1000.415326137968
977,-2771.6742800369693
978,-925.4019365129066
979,-1075.6279584113456
980,-1049.8207052599698
981,-2367.0070892547274
982,-208.32720311142788
983,-1464.4831104859218
984,-858.3082562607278
985,-2188.551360702939
986,-725.9061847616107
987,-1935.3143329194202
988,-2221.4922323739142
989,-2332.114036356396
990,-524.4278272938006
991,-923.5176959619715
992,-2978.920644489875
993,-3437.6570297775497
994,-6810.832089852016
995,-385.5128669366919
996,-3309.0997573719474
997,-500.75788832398206
998,-1376.9543569805442
999,-1169.2131938656153
1000,-1904.7827168529623
1001,-903.8515393575818
1002,-1855.0326656804289
1003,-508.94976674868184
1004,-1831.7848187512916
1005,-87.11293712079245
1006,-1102.4799715633005
1007,-371.787825653424
1008,-673.072446376887
1009,-466.61975305952086
1010,-1093.1498778829111
1011,-1608.001839278466
1012,-2357.2301319238823
1013,-1208.0884355482842
1014,-956.324499231426
1015,-614.4372646735476
1016,-1609.957652367915
1017,-20.36630753626599
1018,-1246.024555052143
1019,-28.913582767237337
1020,-1562.7521556626625
1021,-89.75591849818004
1022,-3071.3153363129795
1023,-1803.1100781133216
1024,-443.42899967991593
1025,-2331.7783494745017
1026,-1133.2549764188686
1027,-1957.218018348569
1028,-1445.705164545696
1029,-906.0133729394615
1030,-1326.4823969245842
1031,-1457.958986370873
1032,-1758.822349282263
1033,-3094.1253441830936
1034,-2426.1723473187394
1035,-793.8516543546084
1036,-1702.667314631891
1037,-6355.923672213152
1038,-1209.3493713588875
1039,-2029.4378188660846
1040,-523.1341410314683
1041,-2343.277510360395
1042,-405.5760665634893
1043,-538.5922864644131
1044,-675.0431957507003
1045,-2009.421819564048
1046,-1557.2990710268125
1047,-325.8230225360946
1048,-331.26943710981743
1049,-1805.1855562051467
1050,-516.8920231804648
1051,-2219.410498826632
1052,-2284.555735755226
1053,-1180.0571127230976
1054,-1293.9077137794393
1055,-1051.6263094780143
1056,-169.27180592371607
1057,-1382.0589193777898
1058,-224.42098328937462
1059,-529.9466214101006
1060,-854.2394203553966
1061,-1287.9084985482534
1062,-155.61558848983904
1063,-874.3095207502918
1064,-718.8617205907569
1065,-915.9393775362194
1066,-246.64774020802741
1067,-1313.040638222333
1068,-291.9900312407295
1069,-911.3132910568416
1070,-402.6380960672359
1071,-2344.3922299626174
1072,-0.28985656051748365
1073,-3372.4521407678976
1074,-231.7875573938035
1075,-1646.1712168454087
1076,-214.1938962655197
1077,-758.7309920808926
1078,-148.43080449151174
1079,-1290.2003830606643
1080,-29.8133275338724
1081,-1520.2122240209076
1082,-480.9581850156352
1083,-358.0367796088875
1084,-10.659429126661093
1085,-158.72204976309106
1086,-197.18843773172142
1087,-809.4832351768943
1088,-343.53509335153893
1089,-621.6107650411169
1090,-384.2836843424491
1091,-1045.8824778243657
1092,-82.64318273440122
1093,-2824.6510914115015
1094,-167.37221629557743
1095,-1596.8838258000183
1096,-28.82316056285687
1097,-1467.4325616373517
1098,-40.16126668523829
1099,-989.808575926732
1100,-55.296125403218106
1101,-1442.3373729127065
1102,-43.46499849623983
1103,-867.4747018100384
1104,-20.41882854800526
1105,-464.8215781725178
1106,-3379.967752911748
1107,-754.0525668521248
1108,-487.4675346942247
1109,-340.5993135173641
1110,-451.7171917643604
1111,-1351.2130772388323
1112,-1802.9673927812455
1113,-301.4413079347318
1114,-628.9705144308894
1115,-189.22089352292178
1116,-728.80751533061
1117,-1007.5324670955899
1118,-885.9891656119253
1119,-1207.9834558132782
1120,-1507.3212706705194
1121,-821.4432429165985
1122,-328.77812238137125
1123,-1036.9070670695232
1124,-1724.806585097249
1125,-3189.576514406675
1126,-2072.84537364542
1127,-721.0139961430552
1128,-2263.546460454847
1129,-1688.7200598932436
1130,-1413.0630457497523
1131,-1132.0312698925993
1132,-500.52071294527735
1133,-529.483650830179
1134,-246.58029813077468
1135,-727.9371275868045
1136,-2324.8114893745724
1137,-442.7622127068415
1138,-3564.8419719286035
1139,-1052.7842696638736
